12771356|VI41-4200501884-7D6|18|PLAN PAR|F|43|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09180|FALLECIMIENTO|30000|2400|0
12771355|VI41-4200501880-7D6|18|PLAN PAR|M|46|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09180|FALLECIMIENTO|30000|2400|0
12771354|VI41-4200501804-7D6|18|PLAN PAR|F|54|CIUDAD DE MÉXICO|VENUSTIANO CARRANZA|CIUDAD DE MÉXICO|15970|FALLECIMIENTO|30000|2400|0
12771353|VI41-4200497650-7D6|18|PLAN PAR|F|54|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56330|FALLECIMIENTO|30000|2400|0
12771352|VI41-4200497592-7D6|18|PLAN PAR|F|48|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07310|FALLECIMIENTO|30000|2400|0
12771351|VI41-4200497588-7D6|18|PLAN PAR|M|52|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07310|FALLECIMIENTO|30000|2400|0
12771350|VI41-4200497516-7D6|18|PLAN PAR|F|40|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07630|FALLECIMIENTO|30000|2400|0
12771349|VI41-4200497503-7D6|18|PLAN PAR|M|52|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53660|FALLECIMIENTO|30000|2400|0
12771348|VI41-4200497438-7D6|18|PLAN PAR|M|50|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07160|FALLECIMIENTO|30000|2400|0
12771347|VI41-4200496647-7D6|18|PLAN PAR|M|50|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55400|FALLECIMIENTO|30000|2400|0
12771346|VI41-4200496473-7D6|18|PLAN PAR|M|54|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57300|FALLECIMIENTO|30000|2400|0
12771345|VI41-4200496053-7D6|18|PLAN PAR|F|48|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09340|FALLECIMIENTO|30000|2400|0
12771344|VI41-4200496028-7D6|18|PLAN PAR|M|55|CIUDAD DE MÉXICO|ÁLVARO OBREGÓN|CIUDAD DE MÉXICO|01630|FALLECIMIENTO|30000|2400|0
12771343|VI41-4200495945-7D6|18|PLAN PAR|F|49|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57200|FALLECIMIENTO|30000|2400|0
12771342|VI41-4200495941-7D6|18|PLAN PAR|M|53|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57200|FALLECIMIENTO|30000|2400|0
12771341|VI41-4200492371-7D6|18|PLAN PAR|M|54|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55020|FALLECIMIENTO|30000|2400|0
12771340|VI41-4200492366-7D6|18|PLAN PAR|F|54|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55020|FALLECIMIENTO|30000|2400|0
12771339|VI41-4200492274-7D6|18|PLAN PAR|M|48|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53717|FALLECIMIENTO|30000|2400|0
12771338|VI41-4200492269-7D6|18|PLAN PAR|M|48|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09730|FALLECIMIENTO|30000|2400|0
12771337|VI41-4200490344-7D6|18|PLAN PAR|M|57|CIUDAD DE MÉXICO|CUAUHTÉMOC|CIUDAD DE MÉXICO|06200|FALLECIMIENTO|30000|2400|0
12771336|VI41-4200490340-7D6|18|PLAN PAR|M|64|MÉXICO|TULTITLÁN|TULTITLÁN DE MARIANO ESCOBEDO|54900|FALLECIMIENTO|30000|2400|0
12771335|VI41-4200490321-7D6|18|PLAN PAR|M|45|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53530|FALLECIMIENTO|30000|2400|0
12771334|VI41-4200481416-7D6|18|PLAN PAR|M|47|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53716|FALLECIMIENTO|30000|2400|0
12771333|VI41-4200481180-7D6|18|PLAN PAR|F|50|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56334|FALLECIMIENTO|30000|2400|0
12771332|VI41-4200480116-7D6|18|PLAN PAR|M|45|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09000|FALLECIMIENTO|30000|2400|0
12771331|VI41-4200479715-7D6|19|PLAN PAR|M|46|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09000|FALLECIMIENTO|30000|2400|0
12771330|VI41-4200479688-7D6|19|PLAN PAR|M|42|CIUDAD DE MÉXICO|TLALPAN|CIUDAD DE MÉXICO|14500|FALLECIMIENTO|30000|2400|0
12771329|VI41-4200479666-7D6|19|PLAN PAR|M|41|MÉXICO|ATLAUTLA|ATLAUTLA|56980|FALLECIMIENTO|30000|2400|0
12771328|VI41-4200479625-7D6|19|PLAN PAR|F|57|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57200|FALLECIMIENTO|30000|2400|0
12771327|VI41-4200479608-7D6|19|PLAN PAR|F|53|CIUDAD DE MÉXICO|IZTACALCO|CIUDAD DE MÉXICO|08040|FALLECIMIENTO|30000|2400|0
12771326|VI41-4200479294-7D6|19|PLAN PAR|M|51|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07850|FALLECIMIENTO|30000|2400|0
12771325|VI41-4200479290-7D6|19|PLAN PAR|M|43|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57120|FALLECIMIENTO|30000|2400|0
12771324|VI41-4200478112-7D6|19|PLAN PAR|M|50|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09700|FALLECIMIENTO|30000|2400|0
12771323|VI41-4200477764-7D6|19|PLAN PAR|M|47|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04600|FALLECIMIENTO|30000|2400|0
12771322|VI41-4200477760-7D6|19|PLAN PAR|M|54|MÉXICO|TULTITLÁN|TULTITLÁN DE MARIANO ESCOBEDO|54930|FALLECIMIENTO|30000|2400|0
12771321|VI41-4200477756-7D6|19|PLAN PAR|F|41|CIUDAD DE MÉXICO|CUAUHTÉMOC|CIUDAD DE MÉXICO|06010|FALLECIMIENTO|30000|2400|0
12771320|VI41-4200477747-7D6|19|PLAN PAR|M|42|CIUDAD DE MÉXICO|CUAUHTÉMOC|CIUDAD DE MÉXICO|06010|FALLECIMIENTO|30000|2400|0
12771319|VI41-4200477664-7D6|19|PLAN PAR|F|46|MÉXICO|ATLAUTLA|ATLAUTLA|56980|FALLECIMIENTO|30000|2400|0
12771318|VI41-4200476863-7D6|19|PLAN PAR|M|44|CIUDAD DE MÉXICO|TLALPAN|CIUDAD DE MÉXICO|14248|FALLECIMIENTO|30000|2400|0
12771317|VI41-4200476541-7D6|19|PLAN PAR|F|48|CIUDAD DE MÉXICO|BENITO JUÁREZ|CIUDAD DE MÉXICO|03100|FALLECIMIENTO|30000|2400|0
12771316|VI41-4200474244-7D6|19|PLAN PAR|F|47|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09820|FALLECIMIENTO|30000|2400|0
12771315|VI41-4200474240-7D6|19|PLAN PAR|M|48|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09820|FALLECIMIENTO|30000|2400|0
12771314|VI41-4200455748-7D6|19|PLAN PAR|M|37|CIUDAD DE MÉXICO|IZTACALCO|CIUDAD DE MÉXICO|08900|FALLECIMIENTO|30000|2400|0
12771313|VI41-4200455609-7D6|19|PLAN PAR|M|44|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56356|FALLECIMIENTO|30000|2400|0
12771312|VI41-4200455239-7D6|19|PLAN PAR|F|47|CIUDAD DE MÉXICO|AZCAPOTZALCO|CIUDAD DE MÉXICO|02780|FALLECIMIENTO|30000|2400|0
12771311|VI41-4200455008-7D6|19|PLAN PAR|F|47|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04000|FALLECIMIENTO|30000|2400|0
12771310|VI41-4200454830-7D6|19|PLAN PAR|M|48|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04000|FALLECIMIENTO|30000|2400|0
12771309|VI41-4200454798-7D6|19|PLAN PAR|M|44|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09800|FALLECIMIENTO|30000|2400|0
12771308|VI41-4200454783-7D6|19|PLAN PAR|M|57|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55200|FALLECIMIENTO|30000|2400|0
12771307|VI41-4200454164-7D6|19|PLAN PAR|F|57|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55070|FALLECIMIENTO|30000|2400|0
12771306|VI41-4200454077-7D6|19|PLAN PAR|F|51|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56363|FALLECIMIENTO|30000|2400|0
12771305|VI41-4200454065-7D6|19|PLAN PAR|M|50|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55418|FALLECIMIENTO|60000|4800|0
12771304|VI41-4200453249-7D6|19|PLAN PAR|M|48|CIUDAD DE MÉXICO|AZCAPOTZALCO|CIUDAD DE MÉXICO|02670|FALLECIMIENTO|30000|2400|0
12771303|VI41-4200452978-7D6|19|PLAN PAR|M|52|MÉXICO|ATLAUTLA|ATLAUTLA|56980|FALLECIMIENTO|30000|2400|0
12771302|VI41-4200450976-7D6|19|PLAN PAR|M|47|MÉXICO|CUAUTITLÁN IZCALLI|CUAUTITLÁN IZCALLI|54769|FALLECIMIENTO|30000|2400|0
12771301|VI41-4200450492-7D6|19|PLAN PAR|M|48|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55294|FALLECIMIENTO|30000|2400|0
12771300|VI41-4200449266-7D6|19|PLAN PAR|F|47|MÉXICO|CUAUTITLÁN|CUAUTITLÁN|54870|FALLECIMIENTO|30000|2400|0
12771299|VI41-4200449231-7D6|19|PLAN PAR|M|51|MÉXICO|CUAUTITLÁN|CUAUTITLÁN|54870|FALLECIMIENTO|30000|2400|0
12771298|VI41-4200449058-7D6|19|PLAN PAR|M|56|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55300|FALLECIMIENTO|30000|2400|0
12771297|VI41-4200434409-7D6|19|PLAN PAR|F|49|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56330|FALLECIMIENTO|30000|2400|0
12771296|VI41-4200434382-7D6|19|PLAN PAR|M|49|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56330|FALLECIMIENTO|30000|2400|0
12771295|VI41-4200434274-7D6|19|PLAN PAR|M|49|CIUDAD DE MÉXICO|MILPA ALTA|CIUDAD DE MÉXICO|12300|FALLECIMIENTO|30000|2400|0
12771294|VI41-4200434026-7D6|19|PLAN PAR|M|43|MÉXICO|VALLE DE CHALCO SOLIDARIDAD|VALLE DE CHALCO SOLIDARIDAD|56613|FALLECIMIENTO|30000|2400|0
12771293|VI41-4200433974-7D6|19|PLAN PAR|M|51|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09640|FALLECIMIENTO|30000|2400|0
12771292|VI41-4200432378-7D6|19|PLAN PAR|M|51|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09630|FALLECIMIENTO|30000|2400|0
12771291|VI41-4200425037-7D6|19|PLAN PAR|M|46|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57900|FALLECIMIENTO|30000|2400|0
12771290|VI41-4200424974-7D6|19|PLAN PAR|M|52|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07080|FALLECIMIENTO|30000|2400|0
12771289|VI41-4200424267-7D6|19|PLAN PAR|M|50|PUEBLA|PUEBLA|PUEBLA (HEROICA PUEBLA)|72160|FALLECIMIENTO|300000|24000|0
12771288|VI41-4200424263-7D6|19|PLAN PAR|M|50|PUEBLA|PUEBLA|PUEBLA (HEROICA PUEBLA)|72180|FALLECIMIENTO|90000|7200|0
12771287|VI41-4200424182-7D6|19|PLAN PAR|M|54|PUEBLA|PUEBLA|PUEBLA (HEROICA PUEBLA)|72000|FALLECIMIENTO|90000|7200|0
12771286|VI41-4200424178-7D6|19|PLAN PAR|M|56|PUEBLA|PUEBLA|PUEBLA (HEROICA PUEBLA)|72190|FALLECIMIENTO|180000|14400|0
12771285|VI41-4200424144-7D6|19|PLAN PAR|M|46|MÉXICO|AMECAMECA|AMECAMECA|56935|FALLECIMIENTO|30000|2400|0
12771284|VI41-4200424140-7D6|19|PLAN PAR|M|54|CIUDAD DE MÉXICO|BENITO JUÁREZ|CIUDAD DE MÉXICO|03020|FALLECIMIENTO|30000|2400|0
12771283|VI41-4200423879-7D6|19|PLAN PAR|F|54|MÉXICO|NEZAHUALCÓYOTL|NEZAHUALCÓYOTL|57000|FALLECIMIENTO|30000|2400|0
12771282|VI41-4200423793-7D6|19|PLAN PAR|M|52|MÉXICO|CHALCO|CHALCO DE DÍAZ COVARRUBIAS|56600|FALLECIMIENTO|30000|2400|0
12771281|VI41-4200423718-7D6|19|PLAN PAR|M|57|CIUDAD DE MÉXICO|LA MAGDALENA CONTRERAS|CIUDAD DE MÉXICO|10320|FALLECIMIENTO|30000|2400|0
12771280|VI41-4200423610-7D6|19|PLAN PAR|M|52|CIUDAD DE MÉXICO|TLALPAN|CIUDAD DE MÉXICO|14250|FALLECIMIENTO|30000|2400|0
12771279|VI41-4200423593-7D6|19|PLAN PAR|M|49|CIUDAD DE MÉXICO|MILPA ALTA|CIUDAD DE MÉXICO|12300|FALLECIMIENTO|30000|2400|0
12771278|VI41-4200423438-7D6|19|PLAN PAR|F|42|MÉXICO|TOLUCA|TOLUCA DE LERDO|50067|FALLECIMIENTO|30000|2400|0
12771277|VI41-4200423434-7D6|19|PLAN PAR|M|45|MÉXICO|CHALCO|CHALCO DE DÍAZ COVARRUBIAS|56623|FALLECIMIENTO|30000|2400|0
12771276|VI41-4200423406-7D6|19|PLAN PAR|M|43|MÉXICO|TOLUCA|TOLUCA DE LERDO|50067|FALLECIMIENTO|30000|2400|0
12771275|VI41-4200423323-7D6|19|PLAN PAR|F|40|MÉXICO|CHICOLOAPAN|SAN VICENTE CHICOLOAPAN DE JUÁREZ|56370|FALLECIMIENTO|30000|2400|0
12771274|VI41-4200423307-7D6|19|PLAN PAR|M|46|MÉXICO|CHALCO|CHALCO DE DÍAZ COVARRUBIAS|56600|FALLECIMIENTO|30000|2400|0
12771273|VI41-4200423291-7D6|19|PLAN PAR|M|42|MÉXICO|CHICOLOAPAN|SAN VICENTE CHICOLOAPAN DE JUÁREZ|56370|FALLECIMIENTO|30000|2400|0
12771272|VI41-4200422073-7D6|19|PLAN PAR|M|51|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04980|FALLECIMIENTO|30000|2400|0
12771271|VI41-4200422026-7D6|19|PLAN PAR|M|47|CIUDAD DE MÉXICO|XOCHIMILCO|CIUDAD DE MÉXICO|16610|FALLECIMIENTO|30000|2400|0
12771270|VI41-4200421955-7D6|19|PLAN PAR|M|51|CIUDAD DE MÉXICO|CUAJIMALPA DE MORELOS|CIUDAD DE MÉXICO|05050|FALLECIMIENTO|30000|2400|0
12771269|VI41-4200421786-7D6|19|PLAN PAR|F|40|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09440|FALLECIMIENTO|30000|2400|0
12771268|VI41-4200421654-7D6|19|PLAN PAR|M|52|MÉXICO|NEZAHUALCÓYOTL|NEZAHUALCÓYOTL|57000|FALLECIMIENTO|30000|2400|0
12771267|VI41-4200421419-7D6|19|PLAN PAR|M|44|CIUDAD DE MÉXICO|CUAUHTÉMOC|CIUDAD DE MÉXICO|06720|FALLECIMIENTO|30000|2400|0
12771266|VI41-4200420205-7D6|19|PLAN PAR|M|47|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09870|FALLECIMIENTO|30000|2400|0
12771265|VI41-4200420116-7D6|19|PLAN PAR|M|56|MÉXICO|NEZAHUALCÓYOTL|NEZAHUALCÓYOTL|57000|FALLECIMIENTO|30000|2400|0
12771264|VI41-4200420099-7D6|19|PLAN PAR|M|54|CIUDAD DE MÉXICO|VENUSTIANO CARRANZA|CIUDAD DE MÉXICO|15830|FALLECIMIENTO|30000|2400|0
12771263|VI41-4200418673-7D6|19|PLAN PAR|M|47|CIUDAD DE MÉXICO|XOCHIMILCO|CIUDAD DE MÉXICO|16700|FALLECIMIENTO|30000|2400|0
12771262|VI41-4200416377-7D6|19|PLAN PAR|M|48|CIUDAD DE MÉXICO|VENUSTIANO CARRANZA|CIUDAD DE MÉXICO|15100|FALLECIMIENTO|30000|2400|0
12771261|VI41-4200416359-7D6|19|PLAN PAR|M|45|MÉXICO|VALLE DE CHALCO SOLIDARIDAD|VALLE DE CHALCO SOLIDARIDAD|56615|FALLECIMIENTO|30000|2400|0
12771260|VI41-4200416334-7D6|19|PLAN PAR|F|47|CIUDAD DE MÉXICO|ÁLVARO OBREGÓN|CIUDAD DE MÉXICO|01250|FALLECIMIENTO|30000|2400|0
12771259|VI41-4200416309-7D6|19|PLAN PAR|M|49|CIUDAD DE MÉXICO|CUAJIMALPA DE MORELOS|CIUDAD DE MÉXICO|05000|FALLECIMIENTO|30000|2400|0
12771258|VI41-4200413308-7D6|19|PLAN PAR|M|43|CIUDAD DE MÉXICO|ÁLVARO OBREGÓN|CIUDAD DE MÉXICO|01297|FALLECIMIENTO|30000|2400|0
12771257|VI41-4200412782-7D6|19|PLAN PAR|M|55|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07918|FALLECIMIENTO|30000|2400|0
12771256|VI41-4200412727-7D6|19|PLAN PAR|M|47|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09960|FALLECIMIENTO|30000|2400|0
12771255|VI41-4200412719-7D6|19|PLAN PAR|M|52|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53750|FALLECIMIENTO|120000|9600|0
12771254|VI41-4200412670-7D6|19|PLAN PAR|M|48|MÉXICO|OTUMBA|OTUMBA|55930|FALLECIMIENTO|30000|2400|0
12771253|VI41-4200411304-7D6|19|PLAN PAR|M|45|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07550|FALLECIMIENTO|30000|2400|0
12771252|VI41-4200410778-7D6|19|PLAN PAR|M|58|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53760|FALLECIMIENTO|30000|2400|0
12771251|VI41-4200410513-7D6|19|PLAN PAR|M|48|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57170|FALLECIMIENTO|30000|2400|0
12771250|VI41-4200409564-7D6|19|PLAN PAR|F|49|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53710|FALLECIMIENTO|30000|2400|0
12771249|VI41-4200409559-7D6|19|PLAN PAR|M|56|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53710|FALLECIMIENTO|30000|2400|0
12771248|VI41-4200407546-7D6|19|PLAN PAR|M|50|CIUDAD DE MÉXICO|CUAUHTÉMOC|CIUDAD DE MÉXICO|06280|FALLECIMIENTO|30000|2400|0
12771247|VI41-4200407415-7D6|19|PLAN PAR|M|51|MÉXICO|IXTAPALUCA|IXTAPALUCA|56560|FALLECIMIENTO|30000|2400|0
12771246|VI41-4200405017-7D6|19|PLAN PAR|M|50|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56340|FALLECIMIENTO|30000|2400|0
12771245|VI41-4200404859-7D6|19|PLAN PAR|M|56|MÉXICO|CHICOLOAPAN|SAN VICENTE CHICOLOAPAN DE JUÁREZ|56370|FALLECIMIENTO|30000|2400|0
12771244|VI41-4200404803-7D6|19|PLAN PAR|M|43|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53660|FALLECIMIENTO|30000|2400|0
12771243|VI41-4200404765-7D6|19|PLAN PAR|M|43|MÉXICO|ZUMPANGO|ZUMPANGO|55620|FALLECIMIENTO|30000|2400|0
12771242|VI41-4200404752-7D6|19|PLAN PAR|F|56|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56364|FALLECIMIENTO|30000|2400|0
12771241|VI41-4200404732-7D6|19|PLAN PAR|M|58|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56364|FALLECIMIENTO|60000|4800|0
12771240|VI41-4200403494-7D6|19|PLAN PAR|F|48|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53708|FALLECIMIENTO|30000|2400|0
12771239|VI41-4200403448-7D6|19|PLAN PAR|M|34|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57460|FALLECIMIENTO|30000|2400|0
12771238|VI41-4200403368-7D6|19|PLAN PAR|M|46|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55498|FALLECIMIENTO|30000|2400|0
12771237|VI41-4200403359-7D6|19|PLAN PAR|F|38|MÉXICO|ATENCO|ATENCO|56310|FALLECIMIENTO|30000|2400|0
12771236|VI41-4200403315-7D6|19|PLAN PAR|M|49|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53730|FALLECIMIENTO|30000|2400|0
12771235|VI41-4200403291-7D6|19|PLAN PAR|M|50|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53708|FALLECIMIENTO|30000|2400|0
12771234|VI41-4200403283-7D6|19|PLAN PAR|M|42|CIUDAD DE MÉXICO|MIGUEL HIDALGO|CIUDAD DE MÉXICO|11260|FALLECIMIENTO|30000|2400|0
12771233|VI41-4200403267-7D6|19|PLAN PAR|M|49|CIUDAD DE MÉXICO|CUAUHTÉMOC|CIUDAD DE MÉXICO|06200|FALLECIMIENTO|30000|2400|0
12771232|VI41-4200403219-7D6|19|PLAN PAR|M|48|CIUDAD DE MÉXICO|IZTACALCO|CIUDAD DE MÉXICO|08700|FALLECIMIENTO|30000|2400|0
12771231|VI41-4200402451-7D6|19|PLAN PAR|F|54|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04369|FALLECIMIENTO|60000|4800|0
12771230|VI41-4200402041-7D6|19|PLAN PAR|M|45|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56349|FALLECIMIENTO|30000|2400|0
12771229|VI41-4200402035-7D6|19|PLAN PAR|M|50|MÉXICO|LA PAZ|LOS REYES ACAQUILPAN (LA PAZ)|56410|FALLECIMIENTO|30000|2400|0
12771228|VI41-4200400295-7D6|19|PLAN PAR|M|38|MÉXICO|NEZAHUALCÓYOTL|NEZAHUALCÓYOTL|57000|FALLECIMIENTO|30000|2400|0
12771227|VI41-4200400099-7D6|19|PLAN PAR|M|50|CIUDAD DE MÉXICO|VENUSTIANO CARRANZA|CIUDAD DE MÉXICO|15690|FALLECIMIENTO|30000|2400|0
12771226|VI41-4200400048-7D6|19|PLAN PAR|M|56|CIUDAD DE MÉXICO|VENUSTIANO CARRANZA|CIUDAD DE MÉXICO|15640|FALLECIMIENTO|30000|2400|0
12771225|VI41-4200399198-7D6|19|PLAN PAR|F|54|MÉXICO|TULTEPEC|TULTEPEC|54973|FALLECIMIENTO|15000|1200|0
12771224|VI41-4200399163-7D6|19|PLAN PAR|M|37|MÉXICO|CHIAUTLA|CHIAUTLA|56040|FALLECIMIENTO|30000|2400|0
12771223|VI41-4200399132-7D6|19|PLAN PAR|F|47|CIUDAD DE MÉXICO|IZTACALCO|CIUDAD DE MÉXICO|08500|FALLECIMIENTO|30000|2400|0
12771222|VI41-4200399124-7D6|19|PLAN PAR|M|50|CIUDAD DE MÉXICO|IZTACALCO|CIUDAD DE MÉXICO|08500|FALLECIMIENTO|30000|2400|0
12771221|VI41-4200399068-7D6|19|PLAN PAR|M|47|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57200|FALLECIMIENTO|30000|2400|0
12771220|VI41-4200399018-7D6|19|PLAN PAR|M|52|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57150|FALLECIMIENTO|30000|2400|0
12771219|VI41-4200398994-7D6|19|PLAN PAR|M|49|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07130|FALLECIMIENTO|30000|2400|0
12771218|VI41-4200398982-7D6|19|PLAN PAR|M|48|MÉXICO|CHIAUTLA|CHIAUTLA|56030|FALLECIMIENTO|30000|2400|0
12771217|VI41-4200398043-7D6|19|PLAN PAR|F|41|CIUDAD DE MÉXICO|TLALPAN|CIUDAD DE MÉXICO|14250|FALLECIMIENTO|60000|4800|0
12771216|VI41-4200397844-7D6|19|PLAN PAR|F|50|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09609|FALLECIMIENTO|30000|2400|0
12771215|VI41-4200397752-7D6|19|PLAN PAR|M|45|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09620|FALLECIMIENTO|30000|2400|0
12771214|VI41-4200397744-7D6|19|PLAN PAR|M|52|CIUDAD DE MÉXICO|MILPA ALTA|CIUDAD DE MÉXICO|12900|FALLECIMIENTO|30000|2400|0
12771213|VI41-4200397705-7D6|19|PLAN PAR|M|43|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55108|FALLECIMIENTO|60000|4800|0
12771212|VI41-4200397697-7D6|19|PLAN PAR|M|56|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07090|FALLECIMIENTO|30000|2400|0
12771211|VI41-4200397673-7D6|19|PLAN PAR|M|48|CIUDAD DE MÉXICO|LA MAGDALENA CONTRERAS|CIUDAD DE MÉXICO|10300|FALLECIMIENTO|30000|2400|0
12771210|VI41-4200397396-7D6|19|PLAN PAR|M|45|CIUDAD DE MÉXICO|ÁLVARO OBREGÓN|CIUDAD DE MÉXICO|01230|FALLECIMIENTO|30000|2400|0
12771209|VI41-4200397376-7D6|19|PLAN PAR|M|45|CIUDAD DE MÉXICO|MILPA ALTA|CIUDAD DE MÉXICO|12100|FALLECIMIENTO|30000|2400|0
12771208|VI41-4200397340-7D6|19|PLAN PAR|M|42|CIUDAD DE MÉXICO|AZCAPOTZALCO|CIUDAD DE MÉXICO|02100|FALLECIMIENTO|30000|2400|0
12771207|VI41-4200396284-7D6|19|PLAN PAR|M|59|MÉXICO|ATLAUTLA|ATLAUTLA|56970|FALLECIMIENTO|30000|2400|0
12771206|VI41-4200395190-7D6|19|PLAN PAR|M|55|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09410|FALLECIMIENTO|60000|4800|0
12771205|VI41-4200395077-7D6|19|PLAN PAR|M|44|CIUDAD DE MÉXICO|TLALPAN|CIUDAD DE MÉXICO|14220|FALLECIMIENTO|60000|4800|0
